Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index
66011,2018,10,15,6.0,1.0,1383
66011,2018,10,16,5.0,1.0,1384
66011,2018,10,17,0.0,1.0,1385
66011,2018,10,18,11.0,1.0,1386
66011,2018,10,19,14.0,1.0,1387
66011,2018,10,20,0.0,1.0,1388
66011,2018,10,21,6.0,1.0,1389
66011,2018,10,22,0.0,1.0,1390
66011,2018,10,23,0.0,1.0,1391
66011,2018,10,24,0.0,1.0,1392
66011,2018,10,25,0.0,1.0,1393
66011,2018,10,26,0.0,1.0,1394
66011,2018,10,27,0.0,1.0,1395
66011,2018,10,28,7.0,1.0,1396
66011,2018,10,29,0.0,1.0,1397
66011,2018,10,30,0.0,1.0,1398
66011,2018,10,31,0.0,1.0,1399
66011,2018,11,1,0.0,1.0,1400
66011,2018,11,2,0.0,1.0,1401
66011,2018,11,3,4.0,1.0,1402
66011,2018,11,4,0.0,1.0,1403
66011,2018,11,5,0.0,1.0,1404
66011,2018,11,6,0.0,1.0,1405
66011,2018,11,7,0.0,1.0,1406
66011,2018,11,8,19.0,1.0,1407
66011,2018,11,9,0.0,1.0,1408
66011,2018,11,10,0.0,1.0,1409
66011,2018,11,11,0.0,1.0,1410
66011,2018,11,12,0.0,1.0,1411
66011,2018,11,13,0.0,1.0,1412
66011,2018,11,14,0.0,1.0,1413
66011,2018,11,15,0.0,1.0,1414
66011,2018,11,16,3.0,1.0,1415
66011,2018,11,17,0.0,1.0,1416
66011,2018,11,18,2.0,1.0,1417
66011,2018,11,19,0.0,1.0,1418
66011,2018,11,20,0.0,1.0,1419
66011,2018,11,21,0.0,1.0,1420
66011,2018,11,22,1.0,1.0,1421
66011,2018,11,23,0.0,1.0,1422
66011,2018,11,24,0.0,1.0,1423
66011,2018,11,25,0.0,1.0,1424
66011,2018,11,26,0.0,1.0,1425
66011,2018,11,27,0.0,1.0,1426
66011,2018,11,28,105.0,1.0,1427
66011,2018,11,29,33.0,1.0,1428
66011,2018,11,30,0.0,1.0,1429
66011,2018,12,1,0.0,1.0,1430
66011,2018,12,2,0.0,1.0,1431
66011,2018,12,3,0.0,1.0,1432
66011,2018,12,4,0.0,1.0,1433
66011,2018,12,5,0.0,1.0,1434
66011,2018,12,6,0.0,1.0,1435
66011,2018,12,7,0.0,1.0,1436
66011,2018,12,8,0.0,1.0,1437
66011,2018,12,9,0.0,1.0,1438
66011,2018,12,10,0.0,1.0,1439
66011,2018,12,11,0.0,1.0,1440
66011,2018,12,12,0.0,1.0,1441
66011,2018,12,13,1.0,1.0,1442
66011,2018,12,14,9.0,1.0,1443
66011,2018,12,15,14.0,1.0,1444
66011,2018,12,16,7.0,1.0,1445
66011,2018,12,17,0.0,1.0,1446
66011,2018,12,18,0.0,1.0,1447
66011,2018,12,19,0.0,1.0,1448
66011,2018,12,20,11.0,1.0,1449
66011,2018,12,21,25.0,1.0,1450
66011,2018,12,22,4.0,1.0,1451
66011,2018,12,23,3.0,1.0,1452
66011,2018,12,24,0.0,1.0,1453
66011,2018,12,25,0.0,1.0,1454
66011,2018,12,26,0.0,1.0,1455
66011,2018,12,27,0.0,1.0,1456
66011,2018,12,28,0.0,1.0,1457
66011,2018,12,29,0.0,1.0,1458
66011,2018,12,30,0.0,1.0,1459
66011,2018,12,31,0.0,1.0,1460
66011,2019,1,1,7.0,1.0,1461
66011,2019,1,2,0.0,1.0,1462
66011,2019,1,3,0.0,1.0,1463
66011,2019,1,4,0.0,1.0,1464
66011,2019,1,5,0.0,1.0,1465
66011,2019,1,6,19.0,1.0,1466
66011,2019,1,7,1.0,1.0,1467
66011,2019,1,8,0.0,1.0,1468
66011,2019,1,9,5.0,1.0,1469
66011,2019,1,10,1.0,1.0,1470
66011,2019,1,11,0.0,1.0,1471
66011,2019,1,12,4.0,1.0,1472
66011,2019,1,13,0.0,1.0,1473
66011,2019,1,14,0.0,1.0,1474
66011,2019,1,15,0.0,1.0,1475
66011,2019,1,16,0.0,1.0,1476
66011,2019,1,17,0.0,1.0,1477
66011,2019,1,18,0.0,1.0,1478
66011,2019,1,19,0.0,1.0,1479
66011,2019,1,20,0.0,1.0,1480
66011,2019,1,21,8.0,1.0,1481
66011,2019,1,22,0.0,1.0,1482
66011,2019,1,23,0.0,1.0,1483
66011,2019,1,24,0.0,1.0,1484
66011,2019,1,25,0.0,1.0,1485
66011,2019,1,26,0.0,1.0,1486
66011,2019,1,27,0.0,1.0,1487
66011,2019,1,28,6.0,1.0,1488
66011,2019,1,29,0.0,1.0,1489
66011,2019,1,30,0.0,1.0,1490
66011,2019,1,31,0.0,1.0,1491
66011,2019,2,1,2.0,1.0,1492
66011,2019,2,2,19.0,1.0,1493
66011,2019,2,3,0.0,1.0,1494
66011,2019,2,4,0.0,1.0,1495
66011,2019,2,5,0.0,1.0,1496
66011,2019,2,6,0.0,1.0,1497
66011,2019,2,7,0.0,1.0,1498
66011,2019,2,8,0.0,1.0,1499
66011,2019,2,9,36.0,1.0,1500
66011,2019,2,10,1.0,1.0,1501
66011,2019,2,11,0.0,1.0,1502
66011,2019,2,12,0.0,1.0,1503
66011,2019,2,13,0.0,1.0,1504
66011,2019,2,14,0.0,1.0,1505
66011,2019,2,15,0.0,1.0,1506
66011,2019,2,16,0.0,1.0,1507
66011,2019,2,17,0.0,1.0,1508
66011,2019,2,18,0.0,1.0,1509
66011,2019,2,19,0.0,1.0,1510
66011,2019,2,20,10.0,1.0,1511
66011,2019,2,21,8.0,1.0,1512
66011,2019,2,22,8.0,1.0,1513
66011,2019,2,23,5.0,1.0,1514
66011,2019,2,24,9.0,1.0,1515
66011,2019,2,25,0.0,1.0,1516
66011,2019,2,26,0.0,1.0,1517
66011,2019,2,27,0.0,1.0,1518
66011,2019,2,28,0.0,1.0,1519
66011,2019,3,1,0.0,1.0,1520
66011,2019,3,2,1.0,1.0,1521
66011,2019,3,3,1.0,1.0,1522
66011,2019,3,4,1.0,1.0,1523
66011,2019,3,5,0.0,1.0,1524
66011,2019,3,6,0.0,1.0,1525
66011,2019,3,7,3.0,1.0,1526
66011,2019,3,8,0.0,1.0,1527
66011,2019,3,9,0.0,1.0,1528
66011,2019,3,10,1.0,1.0,1529
66011,2019,3,11,0.0,1.0,1530
66011,2019,3,12,0.0,1.0,1531
66011,2019,3,13,4.0,1.0,1532
66011,2019,3,14,6.0,1.0,1533
66011,2019,3,15,30.0,1.0,1534
66011,2019,3,16,40.0,1.0,1535
66011,2019,3,17,64.0,1.0,1536
66011,2019,3,18,57.0,1.0,1537
66011,2019,3,19,2.0,1.0,1538
66011,2019,3,20,1.0,1.0,1539
66011,2019,3,21,1.0,1.0,1540
66011,2019,3,22,7.0,1.0,1541
66011,2019,3,23,1.0,1.0,1542
66011,2019,3,24,1.0,1.0,1543
66011,2019,3,25,5.0,1.0,1544
66011,2019,3,26,1.0,1.0,1545
66011,2019,3,27,0.0,1.0,1546
66011,2019,3,28,0.0,1.0,1547
66011,2019,3,29,0.0,1.0,1548
66011,2019,3,30,31.0,1.0,1549
66011,2019,3,31,0.0,1.0,1550
66011,2019,4,1,0.0,1.0,1551
66011,2019,4,2,0.0,1.0,1552
66011,2019,4,3,6.0,1.0,1553
66011,2019,4,4,0.0,1.0,1554
66011,2019,4,5,20.0,1.0,1555
66011,2019,4,6,1.0,1.0,1556
66011,2019,4,7,0.0,1.0,1557
66011,2019,4,8,0.0,1.0,1558
66011,2019,4,9,0.0,1.0,1559
66011,2019,4,10,0.0,1.0,1560
66011,2019,4,11,0.0,1.0,1561
66011,2019,4,12,0.0,1.0,1562
66011,2019,4,13,0.0,1.0,1563
66011,2019,4,14,0.0,1.0,1564
66011,2019,4,15,0.0,1.0,1565
66011,2019,4,16,0.0,1.0,1566
66011,2019,4,17,0.0,1.0,1567
66011,2019,4,18,0.0,1.0,1568
66011,2019,4,19,0.0,1.0,1569
66011,2019,4,20,0.0,1.0,1570
66011,2019,4,21,0.0,1.0,1571
66011,2019,4,22,0.0,1.0,1572
66011,2019,4,23,0.0,1.0,1573
66011,2019,4,24,0.0,1.0,1574
66011,2019,4,25,0.0,1.0,1575
66011,2019,4,26,0.0,1.0,1576
66011,2019,4,27,0.0,1.0,1577
66011,2019,4,28,0.0,1.0,1578
66011,2019,4,29,0.0,1.0,1579
66011,2019,4,30,0.0,1.0,1580
66011,2019,5,1,0.0,1.0,1581
66011,2019,5,2,0.0,1.0,1582
66011,2019,5,3,0.0,1.0,1583
66011,2019,5,4,11.0,1.0,1584
66011,2019,5,5,0.0,1.0,1585
66011,2019,5,6,2.0,1.0,1586
66011,2019,5,7,0.0,1.0,1587
66011,2019,5,8,0.0,1.0,1588
66011,2019,5,9,0.0,1.0,1589
66011,2019,5,10,0.0,1.0,1590
66011,2019,5,11,0.0,1.0,1591
66011,2019,5,12,0.0,1.0,1592
66011,2019,5,13,0.0,1.0,1593
66011,2019,5,14,0.0,1.0,1594
66011,2019,5,15,0.0,1.0,1595
66011,2019,5,16,0.0,1.0,1596
66011,2019,5,17,0.0,1.0,1597
66011,2019,5,18,0.0,1.0,1598
66011,2019,5,19,0.0,1.0,1599
66011,2019,5,20,0.0,1.0,1600
66011,2019,5,21,0.0,1.0,1601
66011,2019,5,22,0.0,1.0,1602
66011,2019,5,23,0.0,1.0,1603
66011,2019,5,24,0.0,1.0,1604
66011,2019,5,25,0.0,1.0,1605
66011,2019,5,26,0.0,1.0,1606
66011,2019,5,27,0.0,1.0,1607
66011,2019,5,28,0.0,1.0,1608
66011,2019,5,29,0.0,1.0,1609
66011,2019,5,30,0.0,1.0,1610
66011,2019,5,31,0.0,1.0,1611
66011,2019,6,1,0.0,1.0,1612
66011,2019,6,2,0.0,1.0,1613
66011,2019,6,3,0.0,1.0,1614
66011,2019,6,4,19.0,1.0,1615
66011,2019,6,5,8.0,1.0,1616
66011,2019,6,6,9.0,1.0,1617
66011,2019,6,7,0.0,1.0,1618
66011,2019,6,8,2.0,1.0,1619
66011,2019,6,9,0.0,1.0,1620
66011,2019,6,10,0.0,1.0,1621
66011,2019,6,11,0.0,1.0,1622
66011,2019,6,12,0.0,1.0,1623
66011,2019,6,13,0.0,1.0,1624
66011,2019,6,14,0.0,1.0,1625
66011,2019,6,15,0.0,1.0,1626
66011,2019,6,16,16.0,1.0,1627
66011,2019,6,17,2.0,1.0,1628
66011,2019,6,18,17.0,1.0,1629
66011,2019,6,19,1.0,1.0,1630
66011,2019,6,20,0.0,1.0,1631
66011,2019,6,21,0.0,1.0,1632
66011,2019,6,22,0.0,1.0,1633
66011,2019,6,23,0.0,1.0,1634
66011,2019,6,24,37.0,1.0,1635
66011,2019,6,25,23.0,1.0,1636
66011,2019,6,26,30.0,1.0,1637
66011,2019,6,27,1.0,1.0,1638
66011,2019,6,28,0.0,1.0,1639
66011,2019,6,29,0.0,1.0,1640
66011,2019,6,30,0.0,1.0,1641
66011,2019,7,1,0.0,1.0,1642
66011,2019,7,2,0.0,1.0,1643
66011,2019,7,3,0.0,1.0,1644
66011,2019,7,4,6.0,1.0,1645
66011,2019,7,5,28.0,1.0,1646
66011,2019,7,6,9.0,1.0,1647
66011,2019,7,7,2.0,1.0,1648
66011,2019,7,8,0.0,1.0,1649
66011,2019,7,9,0.0,1.0,1650
66011,2019,7,10,0.0,1.0,1651
66011,2019,7,11,0.0,1.0,1652
66011,2019,7,12,0.0,1.0,1653
66011,2019,7,13,0.0,1.0,1654
66011,2019,7,14,0.0,1.0,1655
66011,2019,7,15,0.0,1.0,1656
66011,2019,7,16,0.0,1.0,1657
66011,2019,7,17,0.0,1.0,1658
66011,2019,7,18,0.0,1.0,1659
66011,2019,7,19,0.0,1.0,1660
66011,2019,7,20,0.0,1.0,1661
66011,2019,7,21,0.0,1.0,1662
66011,2019,7,22,0.0,1.0,1663
66011,2019,7,23,0.0,1.0,1664
66011,2019,7,24,0.0,1.0,1665
66011,2019,7,25,0.0,1.0,1666
66011,2019,7,26,0.0,1.0,1667
66011,2019,7,27,0.0,1.0,1668
66011,2019,7,28,0.0,1.0,1669
66011,2019,7,29,0.0,1.0,1670
66011,2019,7,30,3.0,1.0,1671
66011,2019,7,31,6.0,1.0,1672
66011,2019,8,1,2.0,1.0,1673
66011,2019,8,2,0.0,1.0,1674
66011,2019,8,3,0.0,1.0,1675
66011,2019,8,4,0.0,1.0,1676
66011,2019,8,5,0.0,1.0,1677
66011,2019,8,6,0.0,1.0,1678
66011,2019,8,7,0.0,1.0,1679
66011,2019,8,8,0.0,1.0,1680
66011,2019,8,9,0.0,1.0,1681
66011,2019,8,10,0.0,1.0,1682
66011,2019,8,11,0.0,1.0,1683
66011,2019,8,12,0.0,1.0,1684
66011,2019,8,13,0.0,1.0,1685
66011,2019,8,14,0.0,1.0,1686
66011,2019,8,15,0.0,1.0,1687
66011,2019,8,16,0.0,1.0,1688
66011,2019,8,17,0.0,1.0,1689
66011,2019,8,18,0.0,1.0,1690
66011,2019,8,19,0.0,1.0,1691
66011,2019,8,20,0.0,1.0,1692
66011,2019,8,21,0.0,1.0,1693
66011,2019,8,22,0.0,1.0,1694
66011,2019,8,23,0.0,1.0,1695
66011,2019,8,24,0.0,1.0,1696
66011,2019,8,25,0.0,1.0,1697
66011,2019,8,26,2.0,1.0,1698
66011,2019,8,27,14.0,1.0,1699
66011,2019,8,28,0.0,1.0,1700
66011,2019,8,29,0.0,1.0,1701
66011,2019,8,30,59.0,1.0,1702
66011,2019,8,31,34.0,1.0,1703
66011,2019,9,1,1.0,1.0,1704
66011,2019,9,2,0.0,1.0,1705
66011,2019,9,3,0.0,1.0,1706
66011,2019,9,4,0.0,1.0,1707
66011,2019,9,5,0.0,1.0,1708
66011,2019,9,6,0.0,1.0,1709
66011,2019,9,7,0.0,1.0,1710
66011,2019,9,8,0.0,1.0,1711
66011,2019,9,9,0.0,1.0,1712
66011,2019,9,10,0.0,1.0,1713
66011,2019,9,11,0.0,1.0,1714
66011,2019,9,12,0.0,1.0,1715
66011,2019,9,13,0.0,1.0,1716
66011,2019,9,14,0.0,1.0,1717
66011,2019,9,15,0.0,1.0,1718
66011,2019,9,16,0.0,1.0,1719
66011,2019,9,17,21.0,1.0,1720
66011,2019,9,18,67.0,1.0,1721
66011,2019,9,19,27.0,1.0,1722
66011,2019,9,20,0.0,1.0,1723
66011,2019,9,21,0.0,1.0,1724
66011,2019,9,22,1.0,1.0,1725
66011,2019,9,23,0.0,1.0,1726
66011,2019,9,24,0.0,1.0,1727
66011,2019,9,25,0.0,1.0,1728
66011,2019,9,26,0.0,1.0,1729
66011,2019,9,27,0.0,1.0,1730
66011,2019,9,28,0.0,1.0,1731
66011,2019,9,29,0.0,1.0,1732
66011,2019,9,30,0.0,1.0,1733
66011,2019,10,1,0.0,1.0,1734
66011,2019,10,2,0.0,1.0,1735
66011,2019,10,3,0.0,1.0,1736
66011,2019,10,4,0.0,1.0,1737
66011,2019,10,5,13.0,1.0,1738
66011,2019,10,6,6.0,1.0,1739
66011,2019,10,7,0.0,1.0,1740
66011,2019,10,8,0.0,1.0,1741
66011,2019,10,9,1.0,1.0,1742
66011,2019,10,10,0.0,1.0,1743
66011,2019,10,11,4.0,1.0,1744
66011,2019,10,12,30.0,1.0,1745
66011,2019,10,13,3.0,1.0,1746
66011,2019,10,14,1.0,1.0,1747
66011,2019,10,15,0.0,1.0,1748
66011,2019,10,16,0.0,1.0,1749
66011,2019,10,17,0.0,1.0,1750
66011,2019,10,18,0.0,1.0,1751
66011,2019,10,19,0.0,1.0,1752
66011,2019,10,20,0.0,1.0,1753
66011,2019,10,21,0.0,1.0,1754
66011,2019,10,22,0.0,1.0,1755
66011,2019,10,23,0.0,1.0,1756
66011,2019,10,24,0.0,1.0,1757
66011,2019,10,25,0.0,1.0,1758
66011,2019,10,26,0.0,1.0,1759
66011,2019,10,27,0.0,1.0,1760
66011,2019,10,28,0.0,1.0,1761
66011,2019,10,29,0.0,1.0,1762
66011,2019,10,30,0.0,1.0,1763
66011,2019,10,31,0.0,1.0,1764
66011,2019,11,1,1.0,1.0,1765
66011,2019,11,2,0.0,1.0,1766
66011,2019,11,3,0.0,1.0,1767
66011,2019,11,4,16.0,1.0,1768
66011,2019,11,5,0.0,1.0,1769
66011,2019,11,6,1.0,1.0,1770
66011,2019,11,7,0.0,1.0,1771
66011,2019,11,8,0.0,1.0,1772
66011,2019,11,9,0.0,1.0,1773
66011,2019,11,10,0.0,1.0,1774
66011,2019,11,11,0.0,1.0,1775
66011,2019,11,12,0.0,1.0,1776
66011,2019,11,13,0.0,1.0,1777
66011,2019,11,14,0.0,1.0,1778
66011,2019,11,15,0.0,1.0,1779
66011,2019,11,16,0.0,1.0,1780
66011,2019,11,17,0.0,1.0,1781
66011,2019,11,18,0.0,1.0,1782
66011,2019,11,19,0.0,1.0,1783
66011,2019,11,20,0.0,1.0,1784
66011,2019,11,21,0.0,1.0,1785
66011,2019,11,22,0.0,1.0,1786
66011,2019,11,23,7.0,1.0,1787
66011,2019,11,24,0.0,1.0,1788
66011,2019,11,25,0.0,1.0,1789
66011,2019,11,26,1.0,1.0,1790
66011,2019,11,27,2.0,1.0,1791
66011,2019,11,28,0.0,1.0,1792
66011,2019,11,29,0.0,1.0,1793
66011,2019,11,30,0.0,1.0,1794
66011,2019,12,1,0.0,1.0,1795
66011,2019,12,2,0.0,1.0,1796
66011,2019,12,3,0.0,1.0,1797
66011,2019,12,4,0.0,1.0,1798
66011,2019,12,5,0.0,1.0,1799
66011,2019,12,6,0.0,1.0,1800
66011,2019,12,7,0.0,1.0,1801
66011,2019,12,8,0.0,1.0,1802
66011,2019,12,9,1.0,1.0,1803
66011,2019,12,10,0.0,1.0,1804
66011,2019,12,11,0.0,1.0,1805
66011,2019,12,12,0.0,1.0,1806
66011,2019,12,13,0.0,1.0,1807
66011,2019,12,14,0.0,1.0,1808
66011,2019,12,15,0.0,1.0,1809
66011,2019,12,16,0.0,1.0,1810
66011,2019,12,17,0.0,1.0,1811
66011,2019,12,18,0.0,1.0,1812
66011,2019,12,19,0.0,1.0,1813
66011,2019,12,20,0.0,1.0,1814
66011,2019,12,21,0.0,1.0,1815
66011,2019,12,22,0.0,1.0,1816
66011,2019,12,23,0.0,1.0,1817
66011,2019,12,24,0.0,1.0,1818
66011,2019,12,25,0.0,1.0,1819
66011,2019,12,26,0.0,1.0,1820
66011,2019,12,27,0.0,1.0,1821
66011,2019,12,28,0.0,1.0,1822
66011,2019,12,29,0.0,1.0,1823
66011,2019,12,30,0.0,1.0,1824
66011,2019,12,31,0.0,1.0,1825
66011,2020,1,1,0.0,1.0,1826
66011,2020,1,2,0.0,1.0,1827
66011,2020,1,3,1.0,1.0,1828
66011,2020,1,4,0.0,1.0,1829
66011,2020,1,5,0.0,1.0,1830
66011,2020,1,6,0.0,1.0,1831
66011,2020,1,7,7.0,1.0,1832
66011,2020,1,8,0.0,1.0,1833
66011,2020,1,9,0.0,1.0,1834
66011,2020,1,10,0.0,1.0,1835
66011,2020,1,11,0.0,1.0,1836
66011,2020,1,12,0.0,1.0,1837
66011,2020,1,13,2.0,1.0,1838
66011,2020,1,14,0.0,1.0,1839
66011,2020,1,15,0.0,1.0,1840
66011,2020,1,16,1.0,1.0,1841
66011,2020,1,17,24.0,1.0,1842
66011,2020,1,18,28.0,1.0,1843
66011,2020,1,19,7.0,1.0,1844
66011,2020,1,20,0.0,1.0,1845
66011,2020,1,21,0.0,1.0,1846
66011,2020,1,22,0.0,1.0,1847
66011,2020,1,23,0.0,1.0,1848
66011,2020,1,24,0.0,1.0,1849
66011,2020,1,25,2.0,1.0,1850
66011,2020,1,26,0.0,1.0,1851
66011,2020,1,27,0.0,1.0,1852
66011,2020,1,28,0.0,1.0,1853
66011,2020,1,29,0.0,1.0,1854
66011,2020,1,30,0.0,1.0,1855
66011,2020,1,31,0.0,1.0,1856
66011,2020,2,1,0.0,1.0,1857
66011,2020,2,2,0.0,1.0,1858
66011,2020,2,3,12.0,1.0,1859
66011,2020,2,4,2.0,1.0,1860
66011,2020,2,5,0.0,1.0,1861
66011,2020,2,6,1.0,1.0,1862
66011,2020,2,7,56.0,1.0,1863
66011,2020,2,8,70.0,1.0,1864
66011,2020,2,9,83.0,1.0,1865
66011,2020,2,10,206.0,1.0,1866
66011,2020,2,11,0.0,1.0,1867
66011,2020,2,12,0.0,1.0,1868
66011,2020,2,13,4.0,1.0,1869
66011,2020,2,14,10.0,1.0,1870
66011,2020,2,15,1.0,1.0,1871
66011,2020,2,16,1.0,1.0,1872
66011,2020,2,17,0.0,1.0,1873
66011,2020,2,18,1.0,1.0,1874
66011,2020,2,19,9.0,1.0,1875
66011,2020,2,20,0.0,1.0,1876
66011,2020,2,21,0.0,1.0,1877
66011,2020,2,22,0.0,1.0,1878
66011,2020,2,23,0.0,1.0,1879
66011,2020,2,24,2.0,1.0,1880
66011,2020,2,25,0.0,1.0,1881
66011,2020,2,26,0.0,1.0,1882
66011,2020,2,27,0.0,1.0,1883
66011,2020,2,28,0.0,1.0,1884
66011,2020,2,29,0.0,1.0,1885
66011,2020,3,1,0.0,1.0,1886
66011,2020,3,2,0.0,1.0,1887
66011,2020,3,3,0.0,1.0,1888
66011,2020,3,4,23.0,1.0,1889
66011,2020,3,5,3.0,1.0,1890
66011,2020,3,6,31.0,1.0,1891
66011,2020,3,7,0.0,1.0,1892
66011,2020,3,8,10.0,1.0,1893
66011,2020,3,9,5.0,1.0,1894
66011,2020,3,10,5.0,1.0,1895
66011,2020,3,11,0.0,1.0,1896
66011,2020,3,12,1.0,1.0,1897
66011,2020,3,13,0.0,1.0,1898
66011,2020,3,14,0.0,1.0,1899
66011,2020,3,15,13.0,1.0,1900
66011,2020,3,16,13.0,1.0,1901
66011,2020,3,17,10.0,1.0,1902
66011,2020,3,18,0.0,1.0,1903
66011,2020,3,19,0.0,1.0,1904
66011,2020,3,20,0.0,1.0,1905
66011,2020,3,21,0.0,1.0,1906
66011,2020,3,22,0.0,1.0,1907
66011,2020,3,23,1.0,1.0,1908
66011,2020,3,24,5.0,1.0,1909
66011,2020,3,25,0.0,1.0,1910
66011,2020,3,26,17.0,1.0,1911
66011,2020,3,27,9.0,1.0,1912
66011,2020,3,28,1.0,1.0,1913
66011,2020,3,29,11.0,1.0,1914
66011,2020,3,30,1.0,1.0,1915
66011,2020,3,31,0.0,1.0,1916
66011,2020,4,1,0.0,1.0,1917
66011,2020,4,2,0.0,1.0,1918
66011,2020,4,3,5.0,1.0,1919
66011,2020,4,4,10.0,1.0,1920
66011,2020,4,5,0.0,1.0,1921
66011,2020,4,6,0.0,1.0,1922
66011,2020,4,7,2.0,1.0,1923
66011,2020,4,8,2.0,1.0,1924
66011,2020,4,9,0.0,1.0,1925
66011,2020,4,10,1.0,1.0,1926
66011,2020,4,11,3.0,1.0,1927
66011,2020,4,12,0.0,1.0,1928
66011,2020,4,13,0.0,1.0,1929
66011,2020,4,14,0.0,1.0,1930
66011,2020,4,15,0.0,1.0,1931
66011,2020,4,16,0.0,1.0,1932
66011,2020,4,17,0.0,1.0,1933
66011,2020,4,18,0.0,1.0,1934
66011,2020,4,19,0.0,1.0,1935
66011,2020,4,20,0.0,1.0,1936
66011,2020,4,21,0.0,1.0,1937
66011,2020,4,22,0.0,1.0,1938
66011,2020,4,23,0.0,1.0,1939
66011,2020,4,24,0.0,1.0,1940
66011,2020,4,25,0.0,1.0,1941
66011,2020,4,26,0.0,1.0,1942
66011,2020,4,27,0.0,1.0,1943
66011,2020,4,28,1.0,1.0,1944
66011,2020,4,29,0.0,1.0,1945
66011,2020,4,30,1.0,1.0,1946
66011,2020,5,1,16.0,1.0,1947
66011,2020,5,2,0.0,1.0,1948
66011,2020,5,3,0.0,1.0,1949
66011,2020,5,4,0.0,1.0,1950
66011,2020,5,5,8.0,1.0,1951
66011,2020,5,6,0.0,1.0,1952
66011,2020,5,7,0.0,1.0,1953
66011,2020,5,8,0.0,1.0,1954
66011,2020,5,9,0.0,1.0,1955
66011,2020,5,10,0.0,1.0,1956
66011,2020,5,11,0.0,1.0,1957
66011,2020,5,12,0.0,1.0,1958
66011,2020,5,13,0.0,1.0,1959
66011,2020,5,14,1.0,1.0,1960
66011,2020,5,15,1.0,1.0,1961
66011,2020,5,16,6.0,1.0,1962
66011,2020,5,17,0.0,1.0,1963
66011,2020,5,18,1.0,1.0,1964
66011,2020,5,19,0.0,1.0,1965
66011,2020,5,20,0.0,1.0,1966
66011,2020,5,21,0.0,1.0,1967
66011,2020,5,22,15.0,1.0,1968
66011,2020,5,23,3.0,1.0,1969
66011,2020,5,24,1.0,1.0,1970
66011,2020,5,25,0.0,1.0,1971
66011,2020,5,26,41.0,1.0,1972
66011,2020,5,27,6.0,1.0,1973
66011,2020,5,28,0.0,1.0,1974
66011,2020,5,29,1.0,1.0,1975
66011,2020,5,30,2.0,1.0,1976
66011,2020,5,31,1.0,1.0,1977
66011,2020,6,1,0.0,1.0,1978
66011,2020,6,2,1.0,1.0,1979
66011,2020,6,3,2.0,1.0,1980
66011,2020,6,4,0.0,1.0,1981
66011,2020,6,5,0.0,1.0,1982
66011,2020,6,6,0.0,1.0,1983
66011,2020,6,7,0.0,1.0,1984
66011,2020,6,8,12.0,1.0,1985
66011,2020,6,9,4.0,1.0,1986
66011,2020,6,10,6.0,1.0,1987
66011,2020,6,11,6.0,1.0,1988
66011,2020,6,12,0.0,1.0,1989
66011,2020,6,13,4.0,1.0,1990
66011,2020,6,14,8.0,1.0,1991
66011,2020,6,15,0.0,1.0,1992
66011,2020,6,16,0.0,1.0,1993
66011,2020,6,17,1.0,1.0,1994
66011,2020,6,18,1.0,1.0,1995
66011,2020,6,19,0.0,1.0,1996
66011,2020,6,20,0.0,1.0,1997
66011,2020,6,21,5.0,1.0,1998
66011,2020,6,22,0.0,1.0,1999
66011,2020,6,23,0.0,1.0,2000
66011,2020,6,24,0.0,1.0,2001
66011,2020,6,25,0.0,1.0,2002
66011,2020,6,26,0.0,1.0,2003
66011,2020,6,27,0.0,1.0,2004
66011,2020,6,28,0.0,1.0,2005
66011,2020,6,29,2.0,1.0,2006
66011,2020,6,30,1.0,1.0,2007
66011,2020,7,1,0.0,1.0,2008
66011,2020,7,2,0.0,1.0,2009
66011,2020,7,3,0.0,1.0,2010
66011,2020,7,4,1.0,1.0,2011
66011,2020,7,5,0.0,1.0,2012
66011,2020,7,6,0.0,1.0,2013
66011,2020,7,7,0.0,1.0,2014
66011,2020,7,8,8.0,1.0,2015
66011,2020,7,9,0.0,1.0,2016
66011,2020,7,10,0.0,1.0,2017
66011,2020,7,11,5.0,1.0,2018
66011,2020,7,12,0.0,1.0,2019
66011,2020,7,13,3.0,1.0,2020
66011,2020,7,15,9.0,1.0,2022
66011,2020,7,16,0.0,1.0,2023
66011,2020,7,17,0.0,1.0,2024
66011,2020,7,18,0.0,1.0,2025
66011,2020,7,19,0.0,1.0,2026
66011,2020,7,20,0.0,1.0,2027
66011,2020,7,21,0.0,1.0,2028
66011,2020,7,22,0.0,1.0,2029
66011,2020,7,23,0.0,1.0,2030
66011,2020,7,24,0.0,1.0,2031
66011,2020,7,25,0.0,1.0,2032
66011,2020,7,26,5.0,1.0,2033
66011,2020,7,27,82.0,1.0,2034
66011,2020,7,28,45.0,1.0,2035
66011,2020,7,29,3.0,1.0,2036
66011,2020,7,30,0.0,1.0,2037
66011,2020,7,31,0.0,1.0,2038
66011,2020,8,1,0.0,1.0,2039
66011,2020,8,2,0.0,1.0,2040
66011,2020,8,3,0.0,1.0,2041
66011,2020,8,4,0.0,1.0,2042
66011,2020,8,5,0.0,1.0,2043
66011,2020,8,6,0.0,1.0,2044
66011,2020,8,7,0.0,1.0,2045
66011,2020,8,8,21.0,1.0,2046
66011,2020,8,9,2.0,1.0,2047
